# Experimento: Drift temporal de corriente oscura
# Dispositivo: MFC60035_01
# Modelo: MICROFC-60035-SMT (onsemi C-Series)
# Batch: 1
# V_br_ref_V: 24.6870
# V_ov_target_V: 2.5
# V_bias_V: 27.1870
# Config: B (HI->catodo, LO->anodo, V positivos)
# I_dark_mean_A: 5.513041720890e-07
# I_dark_std_A: 4.060090268446e-08
# I_dark_mean_nA: 551.3042
# I_dark_std_nA: 40.6009
# Drift_nA_per_min: -2.6459
# Drift_total_nA: -119.07
# Drift_total_pct: -21.5981
# Duration_min: 45.00
# N_samples: 8588
# Sample_interval_s: 2.0
# Stabilize_time_s: 10.0
# NPLC: 1.0
# I_compliance_A: 1.000000e-04
# Compliance_hit: False
# Stopped_by_user: False
# Temperatura_C: 16
# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a
# Operador: PI_GammaTracker
# Fecha: 2026-08-24 13:56:46
# Notas: none

time_s,time_min,current_A,current_nA
1700.074,28.3346,5.171687000000e-07,517.1687
1700.456,28.3409,5.185080000000e-07,518.5080
1700.537,28.3423,5.081757000000e-07,508.1757
1700.627,28.3438,5.159313000000e-07,515.9313
1700.707,28.3451,5.186284000000e-07,518.6284
1700.787,28.3465,5.123683000000e-07,512.3683
1700.878,28.3480,5.124157000000e-07,512.4157
1700.958,28.3493,5.187374000000e-07,518.7374
1701.038,28.3506,5.149738000000e-07,514.9738
1701.733,28.3622,5.210082000000e-07,521.0082
1702.121,28.3687,5.171559000000e-07,517.1559
1702.200,28.3700,5.114632000000e-07,511.4632
1702.886,28.3814,5.222710000000e-07,522.2710
1703.276,28.3879,5.167058000000e-07,516.7058
1703.356,28.3893,5.082056000000e-07,508.2056
1703.442,28.3907,5.161323000000e-07,516.1323
1703.523,28.3921,5.191804000000e-07,519.1804
1703.613,28.3936,5.159460000000e-07,515.9460
1703.690,28.3948,5.201620000000e-07,520.1620
1703.781,28.3964,5.159422000000e-07,515.9422
1703.861,28.3977,5.107223000000e-07,510.7223
1704.546,28.4091,5.171693000000e-07,517.1693
1704.936,28.4156,5.150265000000e-07,515.0265
1705.023,28.4170,5.086788000000e-07,508.6788
1705.705,28.4284,5.124819000000e-07,512.4819
1706.099,28.4350,5.102873000000e-07,510.2873
1706.180,28.4363,5.091823000000e-07,509.1823
1706.260,28.4377,5.151271000000e-07,515.1271
1706.350,28.4392,5.125995000000e-07,512.5995
1706.430,28.4405,5.127447000000e-07,512.7447
1706.510,28.4418,5.173101000000e-07,517.3101
1706.601,28.4433,5.104700000000e-07,510.4700
1706.681,28.4447,5.137604000000e-07,513.7604
1706.768,28.4461,5.129448000000e-07,512.9448
1706.844,28.4474,5.107536000000e-07,510.7536
1706.936,28.4489,5.150560000000e-07,515.0560
1707.016,28.4503,5.162765000000e-07,516.2765
1707.102,28.4517,5.101381000000e-07,510.1381
1707.182,28.4530,5.065883000000e-07,506.5883
1707.867,28.4644,5.143946000000e-07,514.3946
1708.259,28.4710,5.113124000000e-07,511.3124
1708.344,28.4724,5.197775000000e-07,519.7775
1708.420,28.4737,5.111757000000e-07,511.1757
1709.115,28.4852,5.096433000000e-07,509.6433
1709.496,28.4916,5.169049000000e-07,516.9049
1709.587,28.4931,5.116244000000e-07,511.6244
1710.271,28.5045,5.188575000000e-07,518.8575
1710.663,28.5111,5.134436000000e-07,513.4436
1710.739,28.5123,5.065137000000e-07,506.5137
1710.829,28.5138,5.068171000000e-07,506.8171
1710.909,28.5152,5.073390000000e-07,507.3390
1710.996,28.5166,5.117973000000e-07,511.7973
1711.076,28.5179,5.096522000000e-07,509.6522
1711.156,28.5193,5.082002000000e-07,508.2002
1711.246,28.5208,5.136306000000e-07,513.6306
1711.331,28.5222,5.146957000000e-07,514.6957
1712.020,28.5337,5.078256000000e-07,507.8256
1712.398,28.5400,5.071361000000e-07,507.1361
1712.490,28.5415,5.070482000000e-07,507.0482
1713.178,28.5530,5.218187000000e-07,521.8187
1713.560,28.5593,5.112569000000e-07,511.2569
1713.640,28.5607,5.162865000000e-07,516.2865
1713.730,28.5622,5.057621000000e-07,505.7621
1714.415,28.5736,5.104880000000e-07,510.4880
1714.806,28.5801,5.060829000000e-07,506.0829
1714.887,28.5814,5.132392000000e-07,513.2392
1715.581,28.5930,5.174203000000e-07,517.4203
1715.960,28.5993,5.191953000000e-07,519.1953
1716.050,28.6008,5.116163000000e-07,511.6163
1716.127,28.6021,5.105268000000e-07,510.5268
1716.218,28.6036,5.138648000000e-07,513.8648
1716.298,28.6050,5.192833000000e-07,519.2833
1716.378,28.6063,5.097118000000e-07,509.7118
1716.468,28.6078,5.148948000000e-07,514.8948
1716.548,28.6091,5.142054000000e-07,514.2054
1717.240,28.6207,5.155366000000e-07,515.5366
1717.622,28.6270,5.096200000000e-07,509.6200
1717.712,28.6285,5.170032000000e-07,517.0032
1717.792,28.6299,5.094657000000e-07,509.4657
1718.475,28.6413,5.181873000000e-07,518.1873
1718.867,28.6478,5.139742000000e-07,513.9742
1718.947,28.6491,5.138308000000e-07,513.8308
1719.643,28.6607,5.165578000000e-07,516.5578
1720.031,28.6672,5.191877000000e-07,519.1877
1720.115,28.6686,5.102851000000e-07,510.2851
1720.191,28.6699,5.119508000000e-07,511.9508
1720.275,28.6713,5.071939000000e-07,507.1939
1720.365,28.6728,5.162698000000e-07,516.2698
1720.445,28.6741,5.153561000000e-07,515.3561
1720.528,28.6755,5.107966000000e-07,510.7966
1720.615,28.6769,5.123512000000e-07,512.3512
1721.296,28.6883,5.127264000000e-07,512.7264
1721.688,28.6948,5.147894000000e-07,514.7894
1721.774,28.6962,5.117635000000e-07,511.7635
1721.854,28.6976,5.130162000000e-07,513.0162
1722.540,28.7090,5.208483000000e-07,520.8483
1722.928,28.7155,5.147470000000e-07,514.7470
1723.018,28.7170,5.110369000000e-07,511.0369
1723.702,28.7284,5.134738000000e-07,513.4738
1724.093,28.7349,5.189101000000e-07,518.9101
1724.174,28.7362,5.114901000000e-07,511.4901
1724.863,28.7477,5.121988000000e-07,512.1988
1725.253,28.7542,5.102011000000e-07,510.2011
1725.333,28.7555,5.170496000000e-07,517.0496
1726.023,28.7670,5.138899000000e-07,513.8899
1726.411,28.7735,5.016170000000e-07,501.6170
1726.491,28.7749,5.133761000000e-07,513.3761
1726.571,28.7762,5.103760000000e-07,510.3760
1727.266,28.7878,5.144695000000e-07,514.4695
1727.647,28.7941,5.072472000000e-07,507.2472
1727.737,28.7956,5.141508000000e-07,514.1508
1728.426,28.8071,5.120453000000e-07,512.0453
1728.808,28.8135,5.180830000000e-07,518.0830
1728.896,28.8149,5.092814000000e-07,509.2814
1729.584,28.8264,5.106906000000e-07,510.6906
1729.965,28.8327,5.048948000000e-07,504.8948
1730.055,28.8342,5.118604000000e-07,511.8604
1730.135,28.8356,5.099880000000e-07,509.9880
1730.823,28.8470,5.102563000000e-07,510.2563
1731.214,28.8536,5.161041000000e-07,516.1041
1731.295,28.8549,5.099479000000e-07,509.9479
1731.981,28.8663,5.147340000000e-07,514.7340
1732.368,28.8728,5.207426000000e-07,520.7426
1732.458,28.8743,5.076357000000e-07,507.6357
1732.540,28.8757,5.061819000000e-07,506.1819
1732.619,28.8770,5.154846000000e-07,515.4846
1732.700,28.8783,5.082027000000e-07,508.2027
1732.786,28.8798,5.066860000000e-07,506.6860
1732.876,28.8813,5.133896000000e-07,513.3896
1732.956,28.8826,5.121120000000e-07,512.1120
1733.645,28.8941,5.138840000000e-07,513.8840
1734.036,28.9006,5.073931000000e-07,507.3931
1734.117,28.9019,5.166286000000e-07,516.6286
1734.195,28.9032,5.162499000000e-07,516.2499
1734.888,28.9148,5.157055000000e-07,515.7055
1735.269,28.9212,5.066753000000e-07,506.6753
1735.359,28.9227,5.089809000000e-07,508.9809
1736.049,28.9341,5.142038000000e-07,514.2038
1736.429,28.9405,5.141015000000e-07,514.1015
1736.519,28.9420,5.121026000000e-07,512.1026
1736.599,28.9433,5.082761000000e-07,508.2761
1736.680,28.9447,5.109931000000e-07,510.9931
1736.770,28.9462,5.114671000000e-07,511.4671
1736.854,28.9476,5.150569000000e-07,515.0569
1736.935,28.9489,5.113550000000e-07,511.3550
1737.014,28.9502,5.085521000000e-07,508.5521
1737.095,28.9516,5.118545000000e-07,511.8545
1737.186,28.9531,5.186340000000e-07,518.6340
1737.263,28.9544,5.080130000000e-07,508.0130
1737.354,28.9559,5.182010000000e-07,518.2010
1737.434,28.9572,5.114815000000e-07,511.4815
1737.514,28.9586,5.073565000000e-07,507.3565
1737.604,28.9601,5.112818000000e-07,511.2818
1737.684,28.9614,5.057786000000e-07,505.7786
1737.765,28.9627,5.090088000000e-07,509.0088
1737.849,28.9641,5.147359000000e-07,514.7359
1737.933,28.9655,5.058924000000e-07,505.8924
1738.019,28.9670,5.149130000000e-07,514.9130
1738.100,28.9683,5.092780000000e-07,509.2780
1738.180,28.9697,5.130985000000e-07,513.0985
1738.270,28.9712,5.173129000000e-07,517.3129
1738.351,28.9725,5.146762000000e-07,514.6762
1738.431,28.9738,5.080458000000e-07,508.0458
1738.521,28.9754,5.005854000000e-07,500.5854
1738.603,28.9767,5.131016000000e-07,513.1016
1738.682,28.9780,5.014911000000e-07,501.4911
1738.772,28.9795,5.086930000000e-07,508.6930
1738.852,28.9809,5.080125000000e-07,508.0125
1738.929,28.9821,5.161258000000e-07,516.1258
1739.019,28.9836,5.163362000000e-07,516.3362
1739.707,28.9951,5.106315000000e-07,510.6315
1740.094,29.0016,5.082215000000e-07,508.2215
1740.175,29.0029,5.065039000000e-07,506.5039
1740.265,29.0044,5.085768000000e-07,508.5768
1740.946,29.0158,5.196667000000e-07,519.6667
1741.333,29.0222,5.096966000000e-07,509.6966
1741.423,29.0237,5.069759000000e-07,506.9759
1742.107,29.0351,5.093114000000e-07,509.3114
1742.499,29.0416,5.136800000000e-07,513.6800
1742.581,29.0430,5.038732000000e-07,503.8732
1742.660,29.0443,5.155038000000e-07,515.5038
1743.347,29.0558,5.109779000000e-07,510.9779
1743.737,29.0623,5.126631000000e-07,512.6631
1743.824,29.0637,5.057129000000e-07,505.7129
1744.515,29.0752,5.107066000000e-07,510.7066
1744.892,29.0815,5.149402000000e-07,514.9402
1744.983,29.0830,5.063172000000e-07,506.3172
1745.066,29.0844,5.154301000000e-07,515.4301
1745.150,29.0858,5.126552000000e-07,512.6552
1745.230,29.0872,5.074737000000e-07,507.4737
1745.318,29.0886,5.058085000000e-07,505.8085
1745.397,29.0900,5.096293000000e-07,509.6293
1745.481,29.0913,5.105105000000e-07,510.5105
1746.174,29.1029,5.083301000000e-07,508.3301
1746.554,29.1092,5.077905000000e-07,507.7905
1746.644,29.1107,5.099207000000e-07,509.9207
1746.724,29.1121,5.042787000000e-07,504.2787
1747.409,29.1235,5.192385000000e-07,519.2385
1747.800,29.1300,5.145448000000e-07,514.5448
1747.887,29.1315,5.037036000000e-07,503.7036
1748.569,29.1428,5.168509000000e-07,516.8509
1748.958,29.1493,5.092914000000e-07,509.2914
1749.038,29.1506,5.053856000000e-07,505.3856
1749.128,29.1521,5.118069000000e-07,511.8069
1749.816,29.1636,5.143011000000e-07,514.3011
1750.203,29.1701,5.144921000000e-07,514.4921
1750.285,29.1714,5.103713000000e-07,510.3713
1750.977,29.1829,5.071772000000e-07,507.1772
1751.359,29.1893,5.107113000000e-07,510.7113
1751.447,29.1908,5.091451000000e-07,509.1451
1751.527,29.1921,5.064142000000e-07,506.4142
1752.221,29.2037,5.181473000000e-07,518.1473
1752.608,29.2101,5.130698000000e-07,513.0698
1752.689,29.2115,5.090732000000e-07,509.0732
1753.372,29.2229,5.094399000000e-07,509.4399
1753.764,29.2294,5.134235000000e-07,513.4235
1753.851,29.2308,5.025524000000e-07,502.5524
1753.935,29.2322,5.070375000000e-07,507.0375
1754.018,29.2336,5.091379000000e-07,509.1379
1754.102,29.2350,5.110853000000e-07,511.0853
1754.185,29.2364,5.101325000000e-07,510.1325
1754.269,29.2378,5.067169000000e-07,506.7169
1754.352,29.2392,5.101897000000e-07,510.1897
1755.042,29.2507,5.068341000000e-07,506.8341
1755.428,29.2571,5.088083000000e-07,508.8083
1755.512,29.2585,5.131744000000e-07,513.1744
1755.595,29.2599,5.080714000000e-07,508.0714
1756.284,29.2714,5.148290000000e-07,514.8290
1756.671,29.2778,5.092874000000e-07,509.2874
1756.754,29.2792,5.101043000000e-07,510.1043
1757.443,29.2907,5.120608000000e-07,512.0608
1757.830,29.2972,5.055451000000e-07,505.5451
1757.913,29.2986,5.048140000000e-07,504.8140
1758.603,29.3101,5.101769000000e-07,510.1769
1758.990,29.3165,5.133128000000e-07,513.3128
1759.073,29.3179,5.075703000000e-07,507.5703
1759.156,29.3193,5.065003000000e-07,506.5003
1759.845,29.3308,5.013667000000e-07,501.3667
1760.232,29.3372,5.100508000000e-07,510.0508
1760.315,29.3386,5.088160000000e-07,508.8160
1761.004,29.3501,5.137426000000e-07,513.7426
1761.391,29.3565,5.110275000000e-07,511.0275
1761.474,29.3579,5.067825000000e-07,506.7825
1761.557,29.3593,5.082783000000e-07,508.2783
1761.641,29.3607,5.046985000000e-07,504.6985
1761.724,29.3621,5.045842000000e-07,504.5842
1761.807,29.3635,5.019875000000e-07,501.9875
1761.891,29.3648,5.045930000000e-07,504.5930
1761.974,29.3662,5.061158000000e-07,506.1158
1762.058,29.3676,5.126532000000e-07,512.6532
1762.141,29.3690,5.055567000000e-07,505.5567
1762.225,29.3704,5.036700000000e-07,503.6700
1762.308,29.3718,5.081326000000e-07,508.1326
1762.391,29.3732,5.015674000000e-07,501.5674
1762.474,29.3746,5.064098000000e-07,506.4098
1762.557,29.3760,5.181664000000e-07,518.1664
1763.247,29.3874,5.118634000000e-07,511.8634
1763.633,29.3939,5.060378000000e-07,506.0378
1763.717,29.3953,5.075121000000e-07,507.5121
1764.406,29.4068,5.144390000000e-07,514.4390
1764.792,29.4132,5.057450000000e-07,505.7450
1764.876,29.4146,5.085232000000e-07,508.5232
1764.959,29.4160,5.089694000000e-07,508.9694
1765.043,29.4174,5.036331000000e-07,503.6331
1765.126,29.4188,5.071506000000e-07,507.1506
1765.210,29.4202,5.105623000000e-07,510.5623
1765.293,29.4216,5.115622000000e-07,511.5622
1765.377,29.4229,5.072428000000e-07,507.2428
1766.066,29.4344,5.103743000000e-07,510.3743
1766.452,29.4409,5.118170000000e-07,511.8170
1766.536,29.4423,5.095150000000e-07,509.5150
1766.619,29.4437,5.064221000000e-07,506.4221
1767.308,29.4551,5.124216000000e-07,512.4216
1767.695,29.4616,5.072265000000e-07,507.2265
1767.778,29.4630,5.033419000000e-07,503.3419
1768.467,29.4744,5.109321000000e-07,510.9321
1768.853,29.4809,5.038897000000e-07,503.8897
1768.937,29.4823,5.065854000000e-07,506.5854
1769.021,29.4837,5.006517000000e-07,500.6517
1769.710,29.4952,5.154499000000e-07,515.4499
1770.096,29.5016,5.099488000000e-07,509.9488
1770.180,29.5030,5.133278000000e-07,513.3278
1770.869,29.5145,5.096121000000e-07,509.6121
1771.255,29.5209,5.068649000000e-07,506.8649
1771.339,29.5223,5.057429000000e-07,505.7429
1771.422,29.5237,5.159458000000e-07,515.9458
1772.111,29.5352,5.077293000000e-07,507.7293
1772.497,29.5416,5.088945000000e-07,508.8945
1772.581,29.5430,5.027986000000e-07,502.7986
1773.270,29.5545,5.145326000000e-07,514.5326
1773.657,29.5609,5.056501000000e-07,505.6501
1773.741,29.5623,5.055587000000e-07,505.5587
1773.824,29.5637,5.063956000000e-07,506.3956
1773.908,29.5651,5.075945000000e-07,507.5945
1773.991,29.5665,5.062049000000e-07,506.2049
1774.074,29.5679,5.032364000000e-07,503.2364
1774.158,29.5693,5.113077000000e-07,511.3077
1774.242,29.5707,5.117455000000e-07,511.7455
1774.931,29.5822,5.152601000000e-07,515.2601
1775.317,29.5886,5.042736000000e-07,504.2736
1775.401,29.5900,5.121838000000e-07,512.1838
1775.484,29.5914,5.040361000000e-07,504.0361
1775.567,29.5928,5.088675000000e-07,508.8675
1775.651,29.5942,5.131144000000e-07,513.1144
1775.735,29.5956,5.122488000000e-07,512.2488
1775.818,29.5970,5.096480000000e-07,509.6480
1775.901,29.5984,5.032533000000e-07,503.2533
1775.984,29.5997,5.075509000000e-07,507.5509
1776.067,29.6011,5.117471000000e-07,511.7471
1776.151,29.6025,4.998540000000e-07,499.8540
1776.235,29.6039,5.002635000000e-07,500.2635
1776.318,29.6053,5.145474000000e-07,514.5474
1776.401,29.6067,5.078819000000e-07,507.8819
1776.484,29.6081,5.136033000000e-07,513.6033
1777.174,29.6196,5.034841000000e-07,503.4841
1777.560,29.6260,5.044266000000e-07,504.4266
1777.644,29.6274,5.112442000000e-07,511.2442
1778.333,29.6389,5.167806000000e-07,516.7806
1778.719,29.6453,5.052409000000e-07,505.2409
1778.802,29.6467,5.027275000000e-07,502.7275
1779.492,29.6582,5.113282000000e-07,511.3282
1779.878,29.6646,5.038387000000e-07,503.8387
1779.961,29.6660,5.047411000000e-07,504.7411
1780.045,29.6674,5.014338000000e-07,501.4338
1780.129,29.6688,5.035369000000e-07,503.5369
1780.212,29.6702,5.107150000000e-07,510.7150
1780.295,29.6716,5.087986000000e-07,508.7986
1780.379,29.6730,5.014576000000e-07,501.4576
1780.462,29.6744,5.069576000000e-07,506.9576
1780.545,29.6758,5.051993000000e-07,505.1993
1780.628,29.6771,5.071448000000e-07,507.1448
1780.712,29.6785,5.031871000000e-07,503.1871
1780.795,29.6799,5.071724000000e-07,507.1724
1780.878,29.6813,5.063734000000e-07,506.3734
1780.962,29.6827,5.135622000000e-07,513.5622
1781.045,29.6841,5.080515000000e-07,508.0515
1781.128,29.6855,4.986218000000e-07,498.6218
1781.212,29.6869,5.088526000000e-07,508.8526
1781.295,29.6883,4.996792000000e-07,499.6792
1781.379,29.6897,5.012487000000e-07,501.2487
1781.462,29.6910,5.052216000000e-07,505.2216
1782.152,29.7025,5.072992000000e-07,507.2992
1782.538,29.7090,4.991246000000e-07,499.1246
1782.621,29.7103,5.062351000000e-07,506.2351
1783.311,29.7218,5.155066000000e-07,515.5066
1783.697,29.7283,5.029718000000e-07,502.9718
1783.781,29.7297,5.068915000000e-07,506.8915
1784.470,29.7412,5.078281000000e-07,507.8281
1784.857,29.7476,5.043712000000e-07,504.3712
1784.940,29.7490,5.068002000000e-07,506.8002
1785.629,29.7605,5.106466000000e-07,510.6466
1786.016,29.7669,4.997323000000e-07,499.7323
1786.099,29.7683,5.101894000000e-07,510.1894
1786.788,29.7798,5.104919000000e-07,510.4919
1787.176,29.7863,5.050703000000e-07,505.0703
1787.259,29.7877,5.025954000000e-07,502.5954
1787.944,29.7991,5.115104000000e-07,511.5104
1788.335,29.8056,5.062844000000e-07,506.2844
1788.414,29.8069,5.059733000000e-07,505.9733
1789.107,29.8185,5.112867000000e-07,511.2867
1789.488,29.8248,5.003573000000e-07,500.3573
1789.579,29.8263,5.024281000000e-07,502.4281
1790.263,29.8377,5.087692000000e-07,508.7692
1790.654,29.8442,5.093292000000e-07,509.3292
1790.734,29.8456,5.060013000000e-07,506.0013
1791.420,29.8570,5.113160000000e-07,511.3160
1791.813,29.8636,4.984220000000e-07,498.4220
1791.893,29.8649,4.994878000000e-07,499.4878
1791.980,29.8663,5.125167000000e-07,512.5167
1792.058,29.8676,5.079439000000e-07,507.9439
1792.145,29.8691,5.052049000000e-07,505.2049
1792.225,29.8704,5.042698000000e-07,504.2698
1792.305,29.8718,5.031659000000e-07,503.1659
1792.395,29.8733,5.122735000000e-07,512.2735
1792.475,29.8746,5.009503000000e-07,500.9503
1792.555,29.8759,5.070773000000e-07,507.0773
1792.643,29.8774,5.025739000000e-07,502.5739
1792.726,29.8788,5.012838000000e-07,501.2838
1792.806,29.8801,5.092391000000e-07,509.2391
1793.496,29.8916,5.187315000000e-07,518.7315
1793.884,29.8981,5.040067000000e-07,504.0067
1793.974,29.8996,5.033289000000e-07,503.3289
1794.662,29.9110,5.082428000000e-07,508.2428
1795.043,29.9174,5.047620000000e-07,504.7620
1795.132,29.9189,5.042945000000e-07,504.2945
1795.210,29.9202,5.062437000000e-07,506.2437
1795.300,29.9217,4.984129000000e-07,498.4129
1795.381,29.9230,5.094159000000e-07,509.4159
1795.461,29.9243,5.004186000000e-07,500.4186
1795.541,29.9257,5.026984000000e-07,502.6984
1795.631,29.9272,5.125507000000e-07,512.5507
1795.711,29.9285,5.018937000000e-07,501.8937
1795.791,29.9299,5.106131000000e-07,510.6131
1795.881,29.9314,5.068707000000e-07,506.8707
1795.961,29.9327,5.069062000000e-07,506.9062
1796.048,29.9341,5.141555000000e-07,514.1555
1796.128,29.9355,5.006203000000e-07,500.6203
1796.218,29.9370,5.040882000000e-07,504.0882
1796.298,29.9383,5.021105000000e-07,502.1105
1796.378,29.9396,5.119333000000e-07,511.9333
1796.468,29.9411,5.048018000000e-07,504.8018
1796.548,29.9425,5.015986000000e-07,501.5986
1796.634,29.9439,5.025512000000e-07,502.5512
1797.319,29.9553,5.046508000000e-07,504.6508
1797.712,29.9619,5.039321000000e-07,503.9321
1797.791,29.9632,5.120764000000e-07,512.0764
1798.480,29.9747,5.029918000000e-07,502.9918
1798.865,29.9811,5.028426000000e-07,502.8426
1798.945,29.9824,5.076727000000e-07,507.6727
1799.035,29.9839,5.064225000000e-07,506.4225
1799.723,29.9954,5.064101000000e-07,506.4101
1800.108,30.0018,5.035341000000e-07,503.5341
1800.188,30.0031,5.105948000000e-07,510.5948
1800.880,30.0147,5.083405000000e-07,508.3405
1801.264,30.0211,5.013537000000e-07,501.3537
1801.356,30.0226,4.977493000000e-07,497.7493
1802.044,30.0341,5.068446000000e-07,506.8446
1802.432,30.0405,4.995607000000e-07,499.5607
1802.512,30.0419,5.029492000000e-07,502.9492
1802.592,30.0432,5.098697000000e-07,509.8697
1803.286,30.0548,5.039696000000e-07,503.9696
1803.667,30.0611,5.014188000000e-07,501.4188
1803.757,30.0626,5.079032000000e-07,507.9032
1804.442,30.0740,5.034834000000e-07,503.4834
1804.833,30.0806,5.040719000000e-07,504.0719
1804.914,30.0819,5.077932000000e-07,507.7932
1804.994,30.0832,5.080067000000e-07,508.0067
1805.680,30.0947,5.006310000000e-07,500.6310
1806.070,30.1012,5.039831000000e-07,503.9831
1806.152,30.1025,5.001103000000e-07,500.1103
1806.842,30.1140,5.063350000000e-07,506.3350
1807.229,30.1205,5.043904000000e-07,504.3904
1807.319,30.1220,5.018670000000e-07,501.8670
1807.400,30.1233,5.051446000000e-07,505.1446
1807.479,30.1246,5.011830000000e-07,501.1830
1807.569,30.1261,5.009758000000e-07,500.9758
1807.650,30.1275,5.009189000000e-07,500.9189
1807.731,30.1288,5.009267000000e-07,500.9267
1807.811,30.1302,5.041546000000e-07,504.1546
